content,score
Now since you guys have added new places in BR map the another thing that I would to see is that graphics getting more original that's the only thing which looks like leftover whenever I play in BR like making houses more original even though my settings are on vey high in graphics still something's looks leftover the rest of the game is FANTASTIC,3
"Overall a nice game with beautiful graphics & gameplay also.only reason for changing my review from 4 star to 3 star is after the last update,lagging & crashing problem in battle royale becomes more frequent which adversely affected the gameplay also.Plss fix this problem & make the game more enjoyable.",3
"Great game, except your rewards for winning is always weapon xp. And there are only so many weapons that you can upgrade. Ive upgraded all the weapons that i can. And have 100s of xp cards that will have no use. Add different rewards for winning.",3
Its still a good game but when ever i anything other than gunfight im game crashes an i have lost abou 1000 exp in ranked bc of this its annoying and i havnt been able to play ranked in 2 days battle royale is stills available but it crashes twice or so per game so i may die in the time it takes to restart i dont why this happens it may be my device but it suks,3
Fix the lobby voice bugs. It cuts out often and need to reopen game to connect to voice. Also there are many UI latency issues and bg music cuts out. Players won't be able to play the upcoming 2nd stage tournament if these bugs aren't fixed Haven't seen any gameplay bugs yet Overall Update is good but buggy. Fix it,3
I like the game a lot it's the best. just you should add offline mode . And add local. And offline mode will be just bots. I can't join beta I'm been trying to a lot. It wot let me download a Google play download I have good network and storage,3
Only gets 3 stars because there are still some issues with the game. Mainly a lot of lagging. Abd some connectivity problems server size issues i believe. One minute it plays great no problems. Then the next its disconnecting and skipping and lagging.,3
"I expected it to be like real COD on Pc but unfortunately I couldn't see any story line mode. I had no expectations to see a battle Royal in call of duty, it seems a copy of pubg and fortnite. But still the game runs smoothly and I get good fps.",3
Its awsome!!!!!! I think ppl who play this needs to be at least 11 to get ahold of this. I played with nobody under 10 yet. But also this game has game chat which you can enable and disable. The graphics are good. And Ima go play it have fun with it guyss!!!!!!!!!!!! But when I play battle royal it crashes and it needs to be fixed.,3
"Developers, Since the recent update of the game, ranked matchmaking is taking so long(approx. 3mins) and at times I cannot even play ranked mode because it doesn't get players to the game. Please do check on this matchmaking issue.!!!",3
"As to the new add to the game, its fabulous.. but due to some technical issues ( i hope it's ) like the sound problem for example.. this would lower my evaluation to the game. Hope that COD team can fix this problem as sooner as possible",3
I have been playing it since it was released but now with the latest update I am not happy how they have reduced the graphic quality and it seems like I am playing pubg rather than COD. The extended map and other new features are amazing but graphics have gone down considerably which is more or less taking away the complete experience of playing the game.,3
The game was running smoothly until this new season arrived after which the game has started giving me issues like freezing in midgame or in the lobby or sometimes during mode selection. Please fix this soon as i dont want to miss any progress in this season.,3
This game is fun great game but new update is horrible they should have left rust in there for a option rust was the best one yet and they also should have left kill comfermbed and capture the flag it's 3 stars for now until it gets better and the game never let me collect my cordite gun when I did the challenges for it the game used to be better but now it's worse more than ever before,3
"I'm not sure if it's only me but what is up with the ""death"" sound ?? It's too loud and ridiculous. In a fast paced game where multiple respawn is likely, the death sound becomes very annoying.",3
"Almost all of the time I play with a controller, the game lags and/or times out, even disconnecting me from my wifi. Not as bad of an issue when I'm not using a controller, but still happens. Also, why does disconnecting from a ranked match give you a penalty? Leaving is justified, but when the game blatantly tells you that you disconnected you STILL get a penalty?",3
"The game is really fantastic, except the battle royal mode, nothing in that is good no good graphics, gameplay sucks in that mode, setting are not that efficient. OTHERWISE it is really good, better than pubg in comparison with multiplayer.",3
With this recent update the game has be of the most aggravating with the constant lags where it's running smoothly until going against other players where I can have them in my scope and just glitching to my death. But I gotta admit the map update and ect are awesome !,3
"The game is alright, I just have problems with the lag issue and the amount of space this game takes up. At some points I don't think the game is worth it, cause it also lags up my phone while I'm doing other things.",3
This new version is not good.... previous version was very good.....apart from the graphics this new version is great... but the game is very bad. The place of starting point after dying the enemy is standing right behind.,3
"It's a great game and most of the time it runs smoothly, but now with the new update it lags WAY MORE than it used to, it kicks me out glitches, etc.., but other than that it's a great game🔥🔥",3
I don't really like it because If someone just hits Use in the legs 3 times you can Just die there should be that From Legs to Head the Damage Increases And Legs would be The Lowest It's more annoying that there is no way to get those Special Coins But You have to buy them I love it...I can't Even get Stuff unless I unlock I am Never able to get the Battle pass Well atleast I didn't put 2 stars but if you you fix these problems I'll have to lower it,3
Pretty fun but it is hard to get guns expect a lot of crates to give a small amount of credits that don't lead to anything good. And now they are removing zombies mode there goes most of the fun for me.,3
"After season 7 update m losing every rank match not because m noob,yeah m not that good either but still i cannot doing my best because of connection problem idk whats wrong with new the game is badly optimised how my ping suddenly drops from 60ms to 170 or 210 then its show reconnecting..its not a problem about my cellular data..every application is working like YT or IG n all accept this game..do something about it sir..this bugs rlly got my nerv please fix it asap...expecting more good from Activision 🙏🏻 🙏🏻",3
"Everything is perfect in the latest update but there is a issue in mic, unable to do in game chat. If chat while gaming is possible than there is glitch of mic during the lobby while connecting with friend or team. Please resolve the Mic issue.",3
"I like this game a lot but, would only give 3 star due to match making process. I end up abruptly in a match in the loosing side with score something like 9-20 all the time that just spoils the gameplay. Please improve it.",3
Graphics quality reduced than it used to be before season 7 update (especially in BR mode). I also noticed minor performance issues as well as some character bugs in BR such as character's head disappearing in middle of the match. Poltergeist alert was not working in my recent BR match when I was in final zone & only two enemies left. HBRa3 AR and weapon accessories should be provided in Training Mode along with other weapons. Tanks are too Over Powered. It should be getting a nerf!,3
I have to rate this game 3 stars because there are just way too many hackers. There are people with msmc who can kill yu within 3 shots from across the map in crossfire. I mean at least remove all the hackers from the game. Everything else is awesome. Only the hacker problem. Pls ban them codm.,3
"Wow. The map is way too big. Played for 15 minutes and only saw one other player. Too encouraging for ""campers"" and the gameplay gets boring after just running around freely for so long.",3
Everything is fine but most of time server crashes and you can't continue even in the middle of the match. No doubt my internet speed is 3-4mbps but again I want to mention after new update they didn't solved the server issue yet.,3
There is so many problems to downloading the additional last file of these game it's taking 8 to 9 hours still not downloading work on it. it's thing happening with me 4 time. I have used my extra 7 GB data to download it but still it's not working.,3
COD Mobile is one of the best mobile games I've ever played. I understand it's a business but the micro transactions are very greedy and they should be revamp the Draw system. That system truly takes advantage of gamers.,3
Game on the whole is good but when I first downloaded i bought a pass straight away and within an hour it expired no warning customer care unhelpful and didnt care ..... nice to know you can legally rob a customer. Be very careful when buying passes,3
I love this game but this glitch where I can't login with my cod account.. It's saying that the account registration complete and takes me to a page where it is black and blank... I hope you guys fix this bug or I can't play this game.,3
Last update was good infact that was way better than this new update. Sound gets cracked dealing with lag issue too much and most important is sound that is not good every time i have to restart the game but still no effect on sound.,3
"Changed from 4 stars to 3 stars for season 7 updates. I love the new map locations and new options. But, I personally feel there should be 2 different maps instead of having 1 huge map for the given game time.",3
Could you make it so that the game has better graphics for low end phones like 2gb ram phones because I noticed that I can't see other players various character skins during matches they all have the same custom skin showing in matches I would appreciate it if you look into this. Otherwise I would have given it a five star.,3
"I loved this game before update to this season 😒 Now game crushing randomly 🤬 I have a ASUS ROG PHONE 2 and I have never this problem before. Even I tried reinstalling, but nothing works... Need help... I will change to 5 stars if will game start to work good again",3
Was good before the new season update. Seems to be a lot more hackers/cheaters around now. Things like being stood next to someone with a shotgun and him with a rifle and they will still kill you.,3
Very good game but only multiplayer mode and battle royal very lag and freezing and by lowest graphics i cant play and sometimes player voice chat have problem and cant hear togethers voice .i gave 3 star for now and i hope fix this problem in future beacuse this game is very good game,3
"Game is good but it won't let me download the new update, it keeps on stopping and then restarting the download, this is the third time I am trying to download the new update Update: On the fourth try it finally worked",3
The game is good and interesting. But there is a problem when i drive the tank my display is not normal on that time every thing is ziczacking even in the new areas there is same problem. I need help developers...,3
"Please fix audio, it works fine in the lobby, once you get to the battle royale, it stop working and we are unable to communicate with our partners. Your help is needed.",3
Game is good but please eliminate the bots from battle royal. They are more than 50%in every match (i am in legendary league) . So please eliminate this and do a better matchmaking in battle Royal for better experience.,3
I was gonna give this game a 4 star but everytime I play a battle royal match it kicks me out and I have to pray am not dead this is really bad and it makes me not want to play the game.secondly the pass I finish it and it says to but the premium pass to get chest pls change this when I finish the pass and am still making it higher pls give like coins or something or just extend it,3
Definitely one of the best and most popular MOBILE FPS games but.....lots of bugs and tbh needs more free to play but I just updated the game and noticed they have done way better to give back to their community and thier F2P players!,3
"I'm having a problem, with the voice chat. Whenever we're in the lobby we can hear each other until we jump in game or the voice chat stops working once we come out of a match",3
"There is problem in mic when we start the game or before the game at the new version please fix it this is so bad for us we cqn not contact with each other.. so, we got killed when we try to press this saved sentences...",3
"Keep up the great work. New player avatars are hard to get. Weather effects like rainny windy snow sunny night modes, please remove weapons extra skins tons of unnecessary junk skins there dosent make any difference in game play.",3
"I just updated yesterday and the game keeps crashing in the middle of the game. Also, when im in the lobby it suddenly crashes, i already deleted cache, restarted my phone, u installed and installed and it keeps crashing.",3
"The game sound keeps fading, I can't hear the music and footsteps and the mic stops working if I tap on the mic button. Also, the tank is too powerful it has made the BR mode even worse. Phone: Tecno Camon 12 Air",3
The free lucky draw in the new update is not working. I try to watch an ad but it keeps saying that I have watched all the intel briefing even if I have not watched even a single ad. Pls resolves the issue,3
"Game does lag at moments where your coming in contact with other people, even though I have good signal it doesn't load up the game at times. Which is odd considering I can load up everything else on my phone quickly.",3
After the latest update the game has been showing some bugs with the audio. While i can turn the microphone on and off with a headphone but connected with it the game shows a error saying please check your microphone access and i have already checked that twice.,3
"Game is great, but there is always some issue. Some there is a lagg or maybe the mic doesn't work. We expect better from such a big franchise.",3
"Good game but when I updated to S7 it wont load me into the game, it does your intros but wont pass them, says ""loading"" then it dissapeared and sticks to the loading screen then proceeds to crash and say its not working.",3
Love the gameplay an maps but hate how the mic connection drops. Went from bad to worse. Literally cant hear each other now. Where's the fun is u cant talk to friends. This really needs to be fixed,3
Would given a 5 stars but you're still having a lot of in game bugs if anyone wanna play free then it's fine but don't waste your money unless you're rich cuz you're probably gonna get into some sorta bug and it'll probably ruin your mood of playing it,3
I used to say that it was the best game but with the last updates (since S3) it's been crashing a lot and it's just getting worse... hope they can fix it,3
i would give 5 stars the game now looks more optimize and minimal lag and bugs but the prblm i face with this new problem is i cannot watch advertisement which now gives u reward . plzz guide me with this problem it still shows the same ur advertisement has reached check out in midnight UTC,3
It's one of the best games in it's category. Though they must find a solution for the network issues that happens in the middle of the game where you are in the point of no return and it pisses me a lot.,3
"Game is amazing, but everytime there's a new season there's always issues with the mic, it fixes at the end of the season then new season starts and back to the same old",3
Ever since hardpoint was added to ranked mode it has been a disaster playing ranked. And the worst thing is that it comes up more than 50 percent of the games despite being one of 4 modes Just delete that thing,3
The new update messed up the voice chat. It hardly works now. Please fix this with a patch update so that we don't have to wait till next month to get a fix. Thank you.,3
"Awesome game, love it. Very addictive but the constant freezing and the random black screen is becoming super super annoying!! Would give it 5 stars if it wasn't for that.",3
I like the game very much. Im just having a little problem getting past the logging on part now that ive updated the game to season 7. I need help with this problem.,3
"I updated COD to play season 7, now keep saying ""loading time out"" even when I have good internet, because it works with YouTube, Instagram and apps with internet but with COD keep saying what I said before, please help I really love the game.",3
I like the game alot specially battle royale but it's now ruined by the stupid tanks that's literally the worst thing they could have did I spend alot of time and money on the game but if something dont change with the tanks i won't be anymore,3
"The sound quality is poor, and they added a new gun (qq9) and the sound is bugged, and we can't hear the shots. Its bad, try to fix it",3
I love this game but not being able to pick what you spend your money on is the only take back i hate about this game. Dont spend money on the crates or draws it isn't worth it if you get the same things over and over again.,3
The new update has problems The voice chat is worse than before can't hear clearly.....and the battle royal hang doing mission.... taught it was my network but I switch to wifi still dsame.... it started wen I updated it.... please work on it,3
"love the game, sometimes frustrating when I'm trying to load it then says I don't have a good network connection when I have played it countless times in the same place.",3
"Improve level system , I'm at level 150 for 5/6 month , and solve the microphone in game it's soo terible , alway get connecte and disconnecte , or have ecco in voice , the voice in game should build from first , it's awful..",3
The game is very great but their are some issues which are much needed to be addressed such voice interaction between players in battle royale and multiplayer both are very awful overall game is perfect so plz fix until then 3 stars from my side,3
"My phone crash when I play OSOK, it restart. It use to happen in Promp Hunt when that modality come out, but I installed a game runner and I could fix it, but now that's happening again and I don't know what to do :/",3
"I changed my rating from 4 star to three star. The multiplayer is still very fun, especially with weekly and featured game modes, and the battle pass season's are very fun and have exciting rewards. However, connection is an issue, mainly in battle royal where there are lots of servers in a single room. Lag will cost you the game more often than not. Hitboxes are also goofy, and can have more work done on them. Overall, it's still a very fun game.",3
After the update game is smoothly playing it's laging .. i have note 9 i was playing it on highest settings but now even on medium settings gameplay is not smooth at all .. just because of the update I'm giving it less stars otherwise it is the best game,3
Please remove the tanks in battle royale they are overpowered. Its a 1 shot with epic armor and 150hp. And it also has too much health. I try shooting the tank down and i get sniped of the tank kills me.,3
This is an amazing game But there are a few problems. First of all they force you to upgrade every update. If not they take away a lot of the features. As well as completely slowing you game down making it all impossible to play. I have a strong Wi-Fi connection and a stable line. The game can lag even that it's delayed by 5s. I think this is poor features especially by such a popular game. Maybe I don't have a spare 2Gb on my phone as this game took up the last?,3
I do have some trouble with multiplayer match. I can't play multiplayer match very often one day maximum 5 times. The loading screen count upto 150 then also the match won't start,3
"Team making is really bad. In Normal TDMs, most of the times all of my teammates are bots who don't even try to run when they are being attacked and same case for opponent team.",3
When ever I play battle Royal for a long period my game always force closes and I have contacted multiple times support and they can't be bothered to reply also mic with team doesnt not work properly most time they cant hear me or i can only hear one etc,3
Pathetic update. I am not able to hear what my team mates are speaking during the match. That makes the multiplayer mode very boring. Please solve this bug,3
"Nice game, I like it! Its more fun than others BR games, more action but before update it was running perfectly on high graphics, now its starting to drop frames sometimes, I have Snapdragon 845",3
"I actually love this game, it may be one of the best moible games ever. However, I wont rate it as a 5 stars game because 8 out of 10 while I'm playing Battle Royal games my screen would turn black and I have to restart the game. I'm pretty sure I'm not the only player that have the screen turning black while playing BR, there are a lot of players frustrated by this. Overall, the game is excellent but not perfect.",3
For me the game is great im a sniper but i would like to say thwt some of the dlc weapons are horrible and regular weapons are unplayable on certain maps especially when you have a choppy phone in terms of how the game is its fun but there a little but of problems that can be changed,3
Gameplay is smooth and fun. But I can't watch any intel briefings/ad videos that reward with credits in-game. Look into this. The Play Store still shows option to join beta.,3
"It's very annoying me, when I play the battel royal, game 2 or 3 times. It's lagging and screen gets black... Even as my phone have 4gb ram.. so.. I want to tell u all the community of ACTIVISION fix this.. ASAP. Please.",3
In the most recent update I'm not able to login to my account with out it sending me to the login page but it's a good game I recommend it but just fix that bug that I can't get in to my acount,3
Its a good game but you guys need to fix battle royale because every time i play that mode it always kicks me out of the match or the game will crash also is puts me in matchs that already has been started besides that its a good game,3
"Pretty good game, but after the new update, every time my network fluctuates a bit, thw game disconnects me from the match and deducts exp even though i connect back within 5 seconds.",3
A good game but the cost of the prize draw and the odds of getting the better items are a joke. The good thing is that makes it easy not to spend any money on this game.,3
"My only issue is on battle royale it freezes in mid game and I have to restart the whole thing. Hope it gets fix, Other than that the game is great.",3
"Overall a really cool game to play, HOWEVER, the app will crash in the middle of gameplay, that the developers have not fixed yet as of season 5. Hopefully this bug will be fixed in the near future. UPDATE... Season 7 now here and still no fix on game play freezing up in the middle of the game. I have the Samsung S10+ so its not a phone issue, nor is it internet either.",3
The game is good. U need to optimize the game for better performance. There are many things in the game which is of no use like the zombie mode or the items which are expired. You need to clear them as they r taking useless space and increasing the size of the game unnecessarily. Even we feel irritated seen thing in the game which are of no use to us.,3
Fun af! Addictive is an understatement. Not P2W. Get it. Tell your wife and kids you're sorry for not spending any time with them. Something new that's happening needs to be fixed: you can't autofire on anyone in the prone position. This is really annoying devs. Please fix and I'll change my rating back to 5 stars. Thanks.,3
"New updates are horrible. Game keep hangs, sounds for the weapons totaly changed and has lost its origional sounds. It was suppose to be the best but went worst. Please change the sounds",3
The game was actually kinda fun but when I updated the game I went from an elite 1 to rookie 4. It took me so long to get to elite and now all of my progress in ranked matches is gone.,3
"The game is very enjoyable.However ,for those in Africa, you'll just have to deal with being kicked out of matches due to server disconnections or constant lag.Good luck getting a server in Africa.",3
"Good game but still requires a lot of work, audio in matches is a mess, I share the same cause with other players about the behavior of some of the members of the community, when they got AFK, they just bring down the overall of the team leading into a lose, also, BR fights has some issues with the lag, even if you keep your phone in low settings.",3
"Keeps freezing in ranked matches and forces me to close out of window then penalizes me. Happens every time I play. Also, ranked matches have unfair connection to host and servers.",3
It has a great gameplay the logs get more worst in dis update plz fix i can't even get to shoot by the time i aim i die plz plz plz fix it or I'll have to uninstall which i don't want but i will have too if it's not fix plz help help help!!! Plz give mi some hope that u guys will fix it asap,3
"Everything's good except the fact they removed ranked selection. Coz most of the people hates snd please remove it or bring back the ""Rank Selection Mode"" many of us hate it do a check on it and please do something about SND or atleast decrease it's percentage in ranked",3
I changed my rating from a 5 to a 3 the mic system STILL isn't working correctly. Some play requires mics and this system is BROKEN! new update which was delayed by a week and instantly NO MIC had to restart 10x just to get it to work again worked for 1 game and stopped again.,3
good graphics great gameplay the game physics is so realistic and there are lots of updates weekly and monthly. I had to change my rating from 5 to 3 since my game keeps crashing after the update. Please fix the issue,3
"Amazing game, and graphics, but has a bug where it just will not let me move and a low WiFi sign comes up, I have 100mb per second very fast broadband, so there is nothing wrong with my wifi, please fix",3
We are facing issue communicating with team members in the new version. Sometime we can hear. Sometime we can't. Please fix this soon..,3
"The game is great but there are some flaws. No. 1 If you are wearing a level 3 vest, hit the target with a full burst but you end up in 2 rounds. No. 2 When you wear a printable feature sticker that indicates a feature within a short radius, it sometimes does not work on time. In No. 3 Warfare the mountain stream drains, the sea is all but not a field of sand. Not a thick forest.And there is much more to tell but so much better. So I will give it 3 stars.",3
Decrease the game size plz,3
Anyone else having music playing constantly on a loop whilst in game? Started a few days ago and is very annoying!,3
I wish I could pay for cp. But I can't. So please put a free way to get cp for free. I love the game anyway.,3
This last update really had a turn for the worst the lagg is so bad and annoying!,3
Its Okay but to much Space funny game play,3
Everything is going right but the tank is not good I hate tank,3
nice game,3
Eh.,3
"Still few bugs remaining...like high ping , Ads also not available",3
Game is great! But I can't access my event menu. Please fix this bug. I am completing events and then can't get reward it’s so rude.,3
Bad,3
Just when are you peaple bringing back zombies. the only two modes i play on Codmobile are Zombies and BR. please atleast update us on when you'll be bringing zombies back.... Please please please please,3
Fun but updates are huge,3
Great! But the way the battle pass is now compared to how it used to be is way worse.,3
the graphic is good but why can't i add my son as a friend.. I'm here in Saudi and my son is in the Philippines. what can we do about this one? please help us,3
toxic waste name update should be changed to Toxic Lag,3
Will give it a bash,3
There is a huge problem to fix the mic with the teammates.. It's too hard to contact..! The developer should work on it,3
My screen keeps going dark in the middle of the game. Why?,3
You peole a not doing fair play by adding tank in the game,3
Game was great 👍 but it's too much lag and freeze some time mostly in BR mode,3
The game is good but takes so much space it literally has to be the only thing on my phone to download now,3
Needs very high internet speed otherwise full of glitches .,3
This game is more good than pubg but in this immediately soldier was die in 1 bullet like that plz change that to die in 1 or 2 bullets it should require some time like pubg,3
It upgrades to much,3
It's just pay to win now,3
Dropping to 3 stars. Game plays perfect. I have several connection issues. I already contacted customer support. Please fix,3
"The game is overall great both fpp and tpp modes. New game modes and weapons keep the game fresh but the amount of lag and bugs in the game is unreal. I've a 2 GB ram phone with adreno graphics and it still randomly freezes. Even my friends with better phones face the problem. Then the audio glitch, the mic stops working and I cant hear my friends unless I either restart the game or sometimes I've to completely reinstall it. Fix these bugs and I'm sure it will be a banger.",3
My screen goes blank in the middle of every battle royal game I play on my Samsung galaxy A70. I'd have to restart the game in order to continue. Kindly fix this issue.,3
Had to Change my rating to 3 stars Coz of the lagging even when the ping is 82/83 ms... will Change it back to 5 stars once the problem is resolved!! 🤞,3
Everything is good in game but all the time I am just facing is excessive ping. I have great internet bit everytime my ping is above 100ms,3
Team death match is awesome but still need to upgrade the battle royale mode. Need more maps.,3
"Ads aren't working, i tried to purchase some CP didn't worked aswell. Fix that please. Overall it's a good game.",3
Just one thing is not good about this game that's why it gets 3 stars if it's fixed I'll rate it 5 stars when it updates it's always 1.7 GB or 2.9 GB plz try to make the updates a lil smaller ik I'm asking a lot but please :),3
Почему то ето игра каждих 2-3 дня не может грузиться и мне приходиться удаляти її кожних 2 дня,3
There's a lot of things needed to be fixed,3
This game is amazing But please the battle royale mode is not that good Improvement would be apreciated,3
It's good but bring back the outlaw again,3
This app need update like PUBG MOBILE and its graphic quality is low and it is not good. In call of duty man need like Commando,3
"Great game , some exciting stuff if you can handle the controls we l ( if not I suggest a phone game pad off the wish app or something!",3
Good,3
"Great game and nice experience . But , Season 7 hit us so hard with the connectivity. So much latency issues . Players with 50-60ms cannot compete against players with 30-40ms , just no way. There's also other sound bugs too. Please fix it. ""May the player with better internet win. """,3
Please call of duty lite game release,3
laggy and crappy killcam fix the screen rotation to,3
Battle royale mod in not working properly plz slove this problem,3
Login issues so bad thats why I do not play anymore I really want to play but I can't 🥺,3
I love this app. But unfortunately I need to uninstall this app. Because Having bad optimisation and bad graphics companies involved in this app.,3
"I'm facing to much lag in battleroyal mode, so pls fix this issue.",3
Very very big game 2gb game this,3
When I play ranked it made me wait 2hours,3
Ok,3
After season 6 update the sound is bad....very bad....sometimes no sound during the game also.,3
Game is very food but please increase graphics for low end devices and also improve free battle pass reward,3
Mny error in connection with network. Game getting lag,3
The game is good. I play mostly everyday... But i have a problem like it keeps showing the version info on the loading screen and it doesnt load so i cant get in the game of you can help me ill give better score,3
Hasnain,3
Lot of issues with this new update worst part is audio connectivity...it automatically gets into mute unable to communicating between team in matchs,3
"What else are you looking for its perfect, apart from the login process i cant get my former account back",3
Updates files are too longer like 2.1 plus gb,3
Nic game..but Graphics is ok but not good..,3
Time pasing just,3
I can't update this app... Because it regularly half update.. automatically cancel..,3
Has a lot of connection errors and because of which I lost alot of rank points. Please fix it fast,3
I think the damage output is much higher and when you are in the aim of somebody you just can't escape it.though the overall classes and skils and scorestreaks are much better than in pubg. I still fell you need to do something in ballttle royale. The multiplayer is my favourite and has nice and proper damage output.,3
The controlls are terrible. Simple firing mode is the worst thing I've ever seen and it's takes a while to swop modes,3
"Good stuff, it crashes now tho like when i start a match it blacks out",3
I am reinstalling like more than 10th time..... and still I have blackscreen issue in battle royale mode..... please fix this problem ..I am using Galaxy A71... Overall this game is awesome,3
not game useful hai leg,3
"Amazing game but only gives us means the users of this game so much of updates and also of not of 500 or 700 mbs, of 2.10 gbs. Obly this thing is very bad otherwise the game realfantastic and that is the reason that i am giving this game three stars. Two stars are cut off because of big, bigger and biggest updates. Thank you readers.",3
bad optimisation and mic issue,3
YO even tho I love cod but when I got this game the graphics were terrible 😡and but I think I got this trash graphics cuz I need to properly sign in or I just I have iPad and I need phone for better graphics😁,3
im trying to play the game on a google pixelbook..anyone know if it works on this device?,3
The game got my crying i work so hatd for the championshinp stag2 i was in pro 4 but i can jion you guy make me cry😭😭😭,3
I am not able to open the game it's showing some download error.i used it before also.till then it was working quite perfectly but now it's totally not working.please fix this issue.,3
Love the game. It does seem that some people can cheat but if you have to do that your no good at the game anyway.,3
"Awesome game from season . excellent battle modes.please bring zombie mode back,l.why did u nerf ak117? please bring season3/4 game back.new season is bad and sick.",3
I have been able to play a few matches now. Its getting better. Such a good game when it works,3
Game graphics were definitely improved with this update but there are bugs in mic. Sometimes it says microphone not connected or sometimes it automatically switches to friend from team,3
Cool 👻,3
It has worked out good but there has been scams that COD mobile has put out like the halloween lucky day and the new toxic draw for the witch Doctor (I want my money back),3
Please make it to were computer players can play b/c im on a chrome book,3
It's ok bad optimisation and mic issue,3
Played with a guest account as my fb account was showing unable to login 🤦🏻. Please add an option for Google login,3
"COD PLZ HELP, IVE BEEN LOSING RANK POINTS BECAUSE MY GAME SAYS RECONETTING AND I HACE FAST WIFI, PLZ HELP",3
"If you give me more nd more free XP, I will give 5 star :)",3
Edit - most recent update has caused multiple issues. Game soft locks every hour or so needing to reboot game. Lag and crashes have been making this update almost unplayable after a while. Plz fix Great game on a mobile phone IF you have a top of the line phone and good internet connection. If your phone is older or your wifi connection isn't fast then this isn't the game for you.,3
Verry adict. Best game for mobile ever shut up to the owner and the,3
"NECESITO AYUDA!!!! Estaba en veterano V, justo a punto de pasar a élite, pero me devolvió a novato V. NECESITO UNA SOLUCIÓN POR FAVOR!!!!",3
Great app but keeps crashing costing me points in ranked,3
Nice game,3
Ranked is trash. You get forced to play game modes you hate as they took away the option to choose modes. There are a lot of hackers and try hards too. The game puts you against people with better ping constantly (my ping is amazing so I don't know if they are using computer or what) and you will see yourself getting killed on a killcam even though on your screen you were already behind cover. People using mobile should never be matched against computer players or players with controllers. Fix.,3
I try to get my own acount but it gives me sombody elses acount and i dont LIKE IT!!😡😡,3
the game is good but there's many hacker pls fix this,3
While playing multiplayer mode sometime game freezes and after a moment my character move to another place. I think this need to be fixed.,3
"Alot of fun. Plays like old school cod, BUT the crates have all the feel of getting ripped off... The draws are even worse and it's extremely clear that the only way to get the ""jackpot"" is too spend enough too do every single roll. Worse odds than Win star 😂",3
"Very nice game, Please, can you put that we can choice the squad for a team where we came from, like we can make a squad in a same country, thanks",3
Initially gave 5 stars but Season 7 sucks. Wheres capture the flag?????? U guys removed one of the most fun game modes. I dont understahd why. And there are so many cheaters man its crazy.,3
I gave this app 5 star but now I am forced to make it into 3 star. The game is absolutely wonderful but there are some glitches. Sometimes I have no damage glitch. When I shoot at enemies the bullets go through people and no hitmarkers are shown. Also the game becomes very laggy even though I have good and stable internet connection. But still I Olay this game hoping that the developers fixes the bugs and glitches.,3
Lost my phone that had my main account and I did the login with the e mail and password and it did not work,3
Was doing good till the season 7 update. Now every time i play my phone crashes,3
I hate this game now because they deleted zombie mode is very fun because my friends are missing it cod add this in session 8 pls or else one star and deleted this game if do five stars and keep the game,3
Its good everything is good except for br where the lag makes me need to restart the app and reconnect to the game,3
"Turn of the music background. Can't really hear the enemy coming, because of the background music playing. Other than that everything is fine",3
With new update getting tons of lag. Thought it was my internet provider but looks like a ton of people are having the same issue.,3
It's PUBG but with more mode,3
"Fun game to play, just hate that to get most items you have to pay for them.",3
Since my last review COD has had some issues with the mic and some of the glitches. But other then that this game is so addictive and fun thanks soo much,3
"There are many serious bugs in the voix chat, I also can't filter team up with mic enabled players or even players with a specific language, and I wish to see a rewards system based on tasks similar to pubg , the current one is confusing and useless.",3
"When we are updating the came some function""s are working slowly and some fast . Like : when we invite or join with our friend""s that time our Mike is not working perfect and when we enter in game that time the camera is moving fastly .",3
"This game is very fantastic, but THE LAG IS F***** UNREAL!!! Fix freaking everything!!!! For sure there are no lags on ANY recent iPhone's and it just so f annoying that I have to deal with F EVERYTHING: LAGS, MISSED SHOTS (P.S. when I damaged players, it doesn't affect their hp) AND FU HACKERS FROM CONTROLLER MOBILE PLAYERS!!!! Please ban ALL cheating players...",3
the image in the game is black. i play on the pc,3
It's allright depends on your phone,3
I love stars,3
I downloaded this app multiple times with more then enough storage. When it finally downloaded it want load at the loading screen! ?,3
"First time playing, preety cool for now, gonna check out to check out the rest",3
5/5 😎🔥🔥 Game was awesome up until the other day where I was unable to Login. Attempted numerous password resets never recieved one. 100% the email used to register. Disappointed as I really enjoyed playing 😔 changed my rating from 5/5 to 3/5.,3
"Pretty good game, but the voice chats always have problem since season 1 and is currently in season 5 and is worse now. That is annoying Everytime and make player don't want to play sometimes.",3
"It is ok I guess, but i uninstalled this because it is repeated game. repeat and repeat that is all",3
It is very gleche.,3
"I am using samsung galaxy J7 and i dont have mic and speaker in game ,if you could help me in this i'll give you 5stars btw MP is Awesome.",3
im trying to play on my chromebook,3
Good app but random back round music i cant turn off started after update,3
Only download the game so I could play zombie's but you've taken that away now I dont really want to play anymore,3
I kinda like it but you guys need to add zombies what is call of duty with out zombies,3
"Repeat Crash, Moto g7 power. The game loads for about 1 minute and then crashes after the latest update. Please fix!",3
Awesome i also have a request for the game please add in the desert eagle with long barrel attachment please i have been playing ever since the game was released i am level 93 plz respond the game takes so long to load up in ranked,3
It is a nice game but there is where the (ms) goes high and when it seytled you are dead and usually in battle royal. You guys need to resolve thus,3
