content,score
There should be ofline mode like training and anything else... With new update there is new glitches.... In friends list when friend is already in match but it not show that he/she in match and also it show false in match time...and i cant find crew option...Fix all glitches plzz... Improve voice chat... And the most important that bann gamers quickly...,3
The game us to be 5 stars for me but now it is just terrible when you want to play squad matches. Because everyone just wants to land separate places and you always end up losing. And your rating goes down. Wish they could do something about that.,3
This is best update ever but this has some major minus points too.. 1. It is showing that my friends are idle even they are in match. 2. Pubgm app is not responding very frequently. 3. This patch has to fix the lag issue while entering the enemies field of view but I have encountered serious lag of game while entering the enemies field of view.,3
"I don't want to say but i have to say that, now pubg is the worst battle royale game. In this game everything tings need to be downloaded. Maps download, Modes download, dresses download. Starting download. Total size is near 4GB. And there is major glitches, bugs in the game Thats why i hate pubg😡😡😡",3
Severely needs an update for season 13. So much battery draining while playing. Didn't notice this issue while playing in season 12 Or in season 11. Just for 1 game battery decreased from 88% to 65 % on high end mobile ( Nokia 7.2 - OS 10 - RAM 6 gb). Hope you people will release a stable version after fixing this issue.,3
I will only Rate 5 star if the server don't always go down. Which shows (server not responding) And even when my internet is good the ping goes up 700+ping why is this happening? The app doesn't ksnow how to keep hold of internet. I don't mind the app consuming 50-100 kbps but the app dont how to keep hold of the internet. (Please fix the internet connection sooner) Bug fix is getting better to be honest but seriously tencent gaming have to fix the connection problem.,3
The game is very choppy after the update and the lag is worse than ever. The building glitch and are deformed. Because of the lag I die all the time and as I land the building appear very late And it's my net connection The game connection to the server is really bad I really used to enjoy this game so please fix this problem as soon as possible,3
"i dropped 2 star cause, theres bug on FPP and Voice chat, on FPP the character looks deformed and when i press the scope it doesnt show, the gun is oointing at the sky, and on Voice chat, when i turn on my mic and off it again and on it, i cant hear my teamates now, we need to restart again and again if that bugs come out pls fix it thank u",3
"Game is great but just I dont know maybe after the update the air drop weapon MK14 is kinda bug. When enemy use it with auto it seem doesnt make any sound, so its kinda confuse where the shot from at first (before checking the map). So please fix this bug, also mic problem too. Its still happened.",3
"I love this game very much,you get to team up with people from other countries..however,it has been very dissappointing and frustrating to me that sometimes you team up with players who just intentionally kills you because they want your loot and lots of gamers too and they only get light penalties..game devs should do something harder about this cause in other games like COD,its a Bannable offense",3
"This is best online game i ever seen. But in this last update contains many bugs.that are i given below 1.voice chat problem (sometime i can't hear my team mate voice. and he also have this problet) 2.getting glich while driving the car ( when our team were attacking a squad while driving.then suddenly some glitches are came and the game suddenly exited .then i reopened and reneterd this game ,then i was not in that car ,i was in a house . Please debug the bugs...i hope you will reply me",3
I LIKE the game very much but After update it is lagging a lot although my phone in 4GB ram but it lags a lot When enemy comes near me. Before update it is smooth like butter but after update it lags a lot. We can't play good in this type of lag overall it is good. I HOPE YOU UNDERSTAND MY PROBLEM PLEASE FIX IT😔😔😔😣😣,3
"It is a very good game with good graphics, maps,cheer park,crates and also different fun features But...... Mic glitches nowadays a lot I cannot talk to my teammates as soon as the match starts This error happens not only to me but also to many of my friends Glitching rarely is acceptable but it glitches frequently I would request The PUBG MOBILE team to fix this error as soon as possible",3
Game is amazing. But there is one problem that is server connection problem. And another is that why the maps and resources start downloading themselves while I didn't give permission. You should also decrease the size of maps and resources should be under 500mb And Miramar should be around 200mb. All the storage in the phone is taken by this game. WE NEED AROUND 6GB STORAGE TO INSTALL THE GAME AND MORE MORE 2 OR 3GB TO PLAY THE GAME EASILY. DISAPPOINTED BY THE SIZE OF MAPS AND RESOURCES,3
"I have been a fan of pubg mobile for a while but the only problem is the ping is too high in African,Nigeria and i always get the message no response from server or match server did not respond or match timed out and it really makes game play so fustrating that i loose exp and get downgraded because i couldn't connect to the server I heard about the whole African server thing it would be greatly appreciated if you could consider making an African server",3
The game is good and the graphic as well but I am facing the mic glitch issue many times. It like I can hear my teamates voice but they can't hear my voice and sometimes it's like I also cannot my teamate voice. After that I have to close my game and restart that. You sould look into this matter and this need some improvisation.,3
It's a very great game.. but the only problem I'm facing these days is that the game doesn't work properly when I stream in with my mobile data.. and works fine with wifi.. there's no issue with my data as it works properly with other apps and games even with high data usage..,3
"The the game became the worst after the last update lots and lots of hachers and a lot of people got a spectating radar to know where the players are and y are not doing any thing about it , i even so some videos for some YouTubers who play with a hack and viewing it like if the are marketing it and got kill people from far far distance using aimbot andusing radar it's all abearing in the video and people know him and follow him and the game doesn't do any thing about that Pubg_full_hack",3
Good game... All features are great... A very fine battle royale game... But I am giving it 3 stars only because it faces network lags very much. Ping raises fron 60 ms to 300ms and sometimes even upto 800 and 968ms... This irritates very much.. This destroys all the fun we have... Please fix this issue...,3
It's a good game. But now a days it's only for high end mobiles. Heavy lag issue and frame drop issue are seeing in low devices. May be that's the reason some are going to uninstall it including me. I was playing good but now I can't control in my redmi note 5 pro.,3
"Entertaining game but take so much storage... If u bring any new mode then please remove previous modes, don't make them permanent because we get bore with these modes and if you will do the same then this can help in low storage game because nowadays pubg requires minimum 6 gb ram for smooth gameplay which is hard to afford for us. Thank you ✌️🌸",3
"Game is awesome but after being updated to the latest version there is an issue of reconnecting with the server even when internet speeds is nice, it's very annoying. Please show some concern or you will get worst ratings. It happens in most of the matches.",3
"My game keeps crashing regularly after each match and sometimes in between the game. It is becoming quite irritating as I have to restart the game over and over. I enjoy playing PUBG but the glitches, crashes and over heating of the phone makes it a really bad experience. I hope you can fix this issue.",3
"Hi Tencent, I am playing this game for a long time and my experience had been very good,I never faced lagging or any type of this issue,but now I am facing lagging performance since I have updated the game.It is not running smoothly even at a ping 35-45 ms.I hope that tencent will cooperate with me and fix this issue. Thanks!",3
The air drop in Miramar isn't visible at multiple times when we go near it. It has happened to me as well as my friend. Also the handling of SUV and a pickup truck in the map Miramar is very uncomfortable the vehicle keeps skidding to one side or vibrating. If it matters I use a OnePlus 6 with a snapdragon 845 processor. It'll be great if you could do something about it.,3
The Game is so good but If you play this game more than a month you will get addicted by it . This game is just best for time pass . Also when this game launches there is very minor lags but if you play this game today lag is a major issue that must resolve soon as possible!,3
Ok I have to say thes game is good. But wen I go to loby they sey. game sarver field. And request timed out. I hade it. And wen I start a classic match or td match. it start glitching it's like rocks & rock and after 30 sec or more it normal sum time they show I'm walking on the water or I'm foling from Sam were. So its a. 3 star,3
"I love this game...and I'm a pro player...but I am ABSOLUTELY tired of all of the unbelievable lags and unlimited numbers of gamers...and I think instead of adding new skins to sell and get more money, you should get a better and stronger servers and at least TRY to find a way to ban ALL gamers ones for all...I was considering buying the PUBG PC but it looks like all you care for is money!",3
"Awesome game but game creator should show real emotions attached to life, so people don't don't dare to think to bring this activity in real life. Value Every life. Weather it's human or other creature. Pain of losing someone who's love. Or failed to protect your love ones. Not against to this game even i Play this game. But people have to understand really and value of life. Do good be good. Haven is hear only after life nothing matter. ... 🤗🙂😊",3
"This is the best game i have ever played.but, 2-3 weeks after Season 13 update,now i am facing a problem regarding login in game. When i do login it start loading again and again.and then,it says login error back to the login page and login again. Which is never happened before.It cause trouble to play game.I use to play this game from very longtime ago.Even i am addicted to this game.But,now i can't play this game any more due to this reason. Please solve my problem as soon as possible.",3
After last update game is worst in market.. Network fluctuating is main problem. when ever you think game going good immediately a big lack comes and make you failure to achieve your mission. I think only the person's who have highly configured devices they are able to do best in that. Hacking or badi devices ka chutiyapa ho gya bohot yha ab 😒😏,3
This is the game I love most other than any mobile game but this game becoming unfair day by day lots of Cheaters & teamers. Even I killed by same cheater two times in a row. Those who are trying to push their rank they know better how difficult situation now a days because of cheters and teamets. Think pubg don’t investigate reports properly.,3
"PUBG must fix its auto matching feature in TDM. Whenever I enter in TDM the matches are about to end. I hardly get any chance to play. Fix this and you get your rating back. Also, there are glitches in communication with the squad i.e. there is no sound from the squad member and we cannot communicate. Please fix this performance ASAP.",3
Dear tencent games....This is the best is best game i have ever played on mobile....but some things need to improve now.....like after 0.18 update .....we are not getting scopes.....even cannot find tactical scope.....And loot has been reduced in very locations.....and there are bugs like player is already in matchmaking and shows in lobby......need to improve ..... otherwise game is superb..,3
This game is very good but the reason of giving three stars is lag performance and all the glitches that PUBG Mobile is not fixing. As soon as I enter erangle map there is no land and all the things are black in erangle this is very big glitch that PUBG Mobile is not fixing. My request to PUBG Mobile is to fix all the performance and glitches. And also improve the graphics please.,3
In my phone there are 4 gb ram (Redmi note 8) but and i really enjoying game in starting but when i update pubg last time then its lagging too much and i have very good internet connection but when i play pubg the my ping becomes very low about 250.. And when i play youtube or any other app then its shows 1.5 mbps and its always make me angry and frustrated. If you guys are reading my comment then please give me any solution so i clear it.,3
S13-There is no point playing Reward Challange as there are only gamers playing in such maches. You can't kill them or they would got your game stuck by their tricks. In last match TDM Reward challange match after I got killed 1st time I was unable to run. My character could only move slowly. This is total waste of your bonus coins.,3
"i really like the game i have been playing since season8 and i had a wonderful experience, best shooting games ever and there are many guns that u can choose to use although the reason why i give3 star is that why not keep all the guns in one map like win i.e in miramar and also G3 in vikendi, if its this guns are possible in erangal map i think it be such a great game😁",3
It's very awesome game but since season 12 I am facing a lot of glitches and bugs. Tencent Games is only adding space to the devices with their big updates but not fixing any type of performance reported by the players . My whole squad died twice because of the the glitch or whatever it was. We were heading towardspochinki with UAZ and without any sound effect or virtual effect my whole squad died by a red zone bomb then I saw a death reply and and the red zone was in Georgpool city pls take action.,3
Bug has increased a lot in new update. Restarting a game leads to mic glitch and many more like we cant see our teammate and enemy. They become invisible to us but they can see and kill us. And restarting game sometime kick you out of game even if we are not killed. Tencent please fix the bugs.,3
This is annoying the age restrictions. I can't even change it it takes to long. Obviously make some other way to verify the age. Totally insignificant. Also the voice gets disturbed often the voice keeps on getting disturbed which is another issue and the mic automatically gets off. I though it will be rectified this new season with the update and all still it is the same. Then what is the use of all the updates if the bugs are not taken into consideration. Other than that the gaming all is 😁,3
"Great game but the only problem I have is with the lags on my device. I have a low end device of 3gb ram and I keep freeing internal storage still the lags don't improve. Whenever enemies rushes towards me, the device lags due to which I am not able to kill them. I have got good skills but due to this can't apply them. This can be fixed by getting a good device but I cannot afford that and not even me but also much more people can't afford good devices. So I want you to improve the lags more.",3
"This game take too much space😒. You need to use real money sometimes to buy things😔. It's still fun too play with😜.I love to play this game so much with my cousin,we always shouting when playing this game😅. OVERALL OKEY!!!!!😍 But i'm a little bit dissapointed by using real money😅. It's still okey!!!😘",3
"This game is wonderful and best for time killing. It's effects are really nice and there is not much difference between the PC version and the mobile version.No doubt,it is the best battle royal game with amazing modes and maps.But there are very serious problems also in this game.1st, Gamers who ruin the game as well as the gaming mood.2nd, there are many glitches in the game which makes it problematic and unreal.Very common of it is the mic and speakers glitch and frequent drop of frame rate.",3
"I love playing this game,but due to the bugs and lag performance I get so angry some Times,if it gets fixed I would be so happy.And also its customer care service is a waste of time.I have been playing this game from season 2 but I still don't understand when will Tencent fix the lag performance and graphics loading which we face while landing in hot drops.",3
"It's not that I hate the game or anything but everytime I play when I shoot an enemy I cannot aim down it just go up even though I pull my thumb down to control recoil it doesn't work.its so frustrating and I used to get killed many times bcoz of this and when an enemy is near when I shoot I cannot move my screen left and right it just goes straight up. I know that the developers are also trying hard to fix bugs,glitches and lags but help me fix this problem.",3
"I love the game so far, but please help me to fix the aim delay and shoot delay, i got good connection which is i don't experience any lag during ingame but when i shoot or aim its delay:( i did un install the app and install back, clear cache. Please fix but nothing's change..Pleaaseee fix...Thank you. It makes me annoy during face to face incounter. It shoot late even near or far aim.",3
"Good game but please add option to disable aim acceleration. I'm a cod mobile player and i don't use aim acceleration. Because of it, it messes up my aim with pubg. If i invest time to play pubg, i'm sure i need to adapt again to no aim acceleration in cod mobile and most other fps games. You incorporated FPP so pls add it. Make it a bit competitive. I have adapted to the controls but still the aim is bad. I'm a legendary player in cod mobile but i feel like i'm a noob at aiming in pubg.",3
"I like the game. Good graphics and alot of fun. I don't like that customer service can't understand me, during the ranked arena event that just passed I never left a match yet got in game messages about ""abandonment punishment"" (cost me about 150 points + any points I would have gained). I messaged support telling them and nobody seems to understand me, I have a couple videos showing I'm in a match and the other players are invisible or I can't see them, including my team. Zero help from support",3
"ive played it before and its a pretty good game, however, on my current phone. it says that it couldnt support it and that made my depression go higher as this is the only game that i have memories of having friends....online friends at least. i really need tencent games to fix this as i would probably delete it soon since i cant play it. but i can wait...i can wait..",3
I am having a server issue. I have a good wifi connection and my ping too is always 100-120 . But in the last 2 weeks there are a lot of errors in connecting to the server . I can't even get back in the game even if I restart the app. Please do something about this.,3
It's a really great game and me and my friends all play together but the only issue is the mic glitch most of the time one of our misc just doesn't work then we to restart the game to make it work. It is really a problem during fights and all pls fix bugs in the game rather the bring new and updates,3
"Okay so now in the season 13..the game is full of glitches and gamers also. Yesterday, I was playing a classic match in Erangle map and was in squad house trying to cover myself from the red zone..and guess what?? I and my all teammates died inside the house of this red zone. I don't understand why PUBG team is not fixing these glitches. I think they should focus more on fixing such bugs than trying new experiments in maps such as Sahnok and Miramar...those updates are just useless.",3
"I love this game , but there are full of bugs in this game because. 1 the Wi-Fi connection: of the conection is slow pubg will also slow even with with friends , it will not let me play pubg if my connection is so slow 2: if my connection is strong sometimes, when i play pubg it always lag even the connection of the game signal is green . 3: the bag's storage is so small, even ammo's are needed to fit to the backpack? The ammo of cod mobile is not included in the bag Pls fix this 3 bug pls",3
All about thus game it grate but since this new update this game has too many bug and the most hated bug for me it disconnected from the server even my internet connection it good. I dont know if this is bug or not but please do something about it. This always happens to me and my siblings when playing together. I always die because of this. DO SOMETHING.,3
Miramar update was a useless update . Even I pad players get lags . Have to fix it.Please stop this miramar sandstorm thing . I loved The miramar map when it was NORMAL. And some times it bugs and the whole device becomes🤒 . So please fix these bugs and glitches . Last time I saw a Car going underground for some reason.-_-. And The golden mirado is too soft. And The season'13 The other mythic one(The redeemed one) should be the main outfit not the other one and please reduce Prices on things,3
"This is so irritating...The mic suddenly doesn't work my voice is not heard by other players and nor other player voice i get to hear . i have to restart the game, will this bug ever get fixed or not ? And after this update its happening alott please fix this. And i guess there should be some more optimizations. Please add more guns",3
"I have been playing this game since it was released. Previously also i have faced performance which went unnoticed and now again though on a new device i am facing performance 1. The sound comes only on the centre, i can't differentiate between left and right, and no its not a problem with my headphones as i have tried others too and these headphones on other apps and devices too, they are perfectly fine, neither is this problem wiyh my phone as on other appd and games i can differentiate sound perfectly.",3
"I am playing pubgm from season 2 and it's great game shooting game lovers.. but i found some major performance in the game There is so many gamers in the game and they are only in the server top list. they are using ""paid hacks"" which means if anyone report him in the game the report will not sending to the Pubgm team.. it's a kinda hack. and some top players just advertising in his player profile like "" paid hack or no ban hack with all hacks included only for 5000rs per season plz ban them all.",3
i really enjoy the game but there are so many mic performance where me and my teammates cant hear eachother. Also why is the jungle adventure mode gone after 2 days it was reeased? i cannot access it on my game since it clearly shows the normal sanhok button when choosing maps. I dont think it's normal since they just deleted arctic mode just a few days ago too....,3
"The gameplay was very frustrating because after the S13 was realeased the glitches, freezing, and bugs appeared again, please fix lags, bugs, glitches in the next updates do not update the game with fancy updates instead fix the complains of other players please I'am not the only one who is suffering with the errors there are many players out there with better phones but suffering from freezing, lagging, and bugs if y'all want your players enjoy the game then make an update bug and erroes fixed.",3
Its a good game but now a days the loots are getting decreased as the number of players are increasing day by day. Hence its a request for the developer to increase the loot its possible. Its not only my concern infact i get the same from some of the random players as well.,3
"There are a lot of problems in my game. For example, it doesn't show a few events in my profile where it does show in my brother's profile. Also there is no CHANGE COUNTRY OR SERVER button in my settings. What am i supposed to do? I reported this issue like a hundred times. No action was taken from your side. I'm disappointed!",3
"I have problem of mic glitch a lot . Whenever I off the mic for a little during matching , my mic stops responding when I turn it on again . I can't even hear my teammates' voices also . So it becomes a major problem for me . Please fix it . HOPE YOU CAN UNDERSTAND MY PROBLEM . Thank you .",3
"It is a very fun game tbh but the only thing that lacks on this game is the balance of ranks and skilled players in this game like i kept dying because of highly skilled players being in the Asian server and i dont want to restart my rank bc i hate going through it all over again Same rating as last time and wifi is no problem to me, just the players and bots because when i win like 2 or 3 matches with bots i get a match full of players and i instantly die because of it",3
Pubg is best game in the world!!! But I've one issue. My game experience is ready. But when I go lobby my mobile auto switch off. Always my phone automatically switch off. Please fix that bug. My phone always switch off but I always love pubg. Thank you for this mindblowing game.,3
I like pubg mobile but I will give 3 star because in every match gamer kills us please ban gamer its not a fair game,3
Game is choopy and very lag my connection 4g+,3
Saya kasih 3 bintang karena saat push rank tidak logic pengurangannya,3
I'm facing problems automatically game is of plz help me dear team,3
نمی خوام بگم پابجی بازی خوبی نیست ( نمی تونم بگم ) اما برای من خیلی بی کیفیت و با لگ بالا اجرا میشه ، این رو به عنوان نظر عمومی نمی گم چون گیم پلی این بازی رو دیدم که خیلی با کیفیت تره و احتمال میدم این کیفیت بخاطر رم ۲ گیگ باشه که بازی رو درست اجرا نمی کنه ، من به شما پیشنهاد میکنم اگه دستگاه شما هم مثل من ضعیفه ، Free Fire که با حجم پایین تر ( حدود ۵۰۰ مگابایت ) رو نصب کنید تا از اجرای روان اون لذت ببرید . اگر هم راه حلی برای بالا بردن کیفیت بازی برای گوشی های ضعیف دارید ممنون میشم بگید .,3
I love this game but you cant have uc for free and there are lost of bugs in the game,3
how to delete guest account? Help me Pleas,3
Bad Game not interested anymore after last update,3
Nice game,3
Rahul,3
Sir game se jyada toh glitch hai.. kaise khelenge😕😑,3
I love this game,3
Zawar,3
"Just one problem,Lake plz solve it.....",3
Quite good...,3
I'm loving this game but I wish there was no gamers and better equipment and better voice chat I'm not liking the power rangers theme. The game is turning into a cartoon game and I hate it plz fix soon!,3
"We will back ump9 please tecent game back the ump9 Thank you,",3
Gamer problem solve Koran,3
It is a nice game but one time also the crate good Price I didn't get,3
"Please fix the voice glitch, spectate glitch . Otherwise the game is fun to play",3
Audio performance please resolve asap 2 time install but till time audio error,3
Georgopol mai loot badho yr .....bina gun ke marr jate hai 3 jgha ke containers check kro kuch nhi milta ...........we want georg loot back.🤬🤬,3
Lack problem only loading showing,3
Good,3
Payment gateway is not working properly that page view is not completly visible so that not able to purchase uc really very disappointed,3
Woweeeee,3
Musharraf,3
This is a good game but due to mic glitch I cannot hear others voice and when I play the game and my mic is on so I can't hear the game voice so please do something it is a good game but some performance are there so try to sort it please,3
Update km mb ka kro + uc bhohot mushkle se melti hai to uc free ki karana weekly sign in me,3
Nyc,3
My PUBG app keeps on stopping and doesn't respond despite the phone being a good model. It keeps on lagging too. Kindly look into the matter,3
Hi Tencent can you do something about graphic and the game is lagging to much,3
This game is not optimized 😤 by many lagging problems seen 😥 This is too bad things😤.,3
Why is it appearing in hindi for me. It reads pubg(in English) and mobile - pagal miramar (in hindi),3
The game closed while i am playing a game,3
Nice game but please extract its gb,3
"Very nice and addictive Good to play, But, There is always a but. Almost everything in this game is on paid basis. You basically cannot have gun skins without in-game currency UC. It's basically looting outside the game Pls Tencent if you are seeing this pls make somethings flexible. See COD, you can get gun skins and other things a lot, I have got almost 20 gun skins for free on COD. Pls Tencent pls give some free skins. And the game has become far more complicated. I would have given 5 star.",3
game is good but face some performance in Miramar map I don't know i stuck in table and don't know what to do my carecter i not move for while and than enemy kill me it's really irritating so please solve it,3
Game is too good but only for 6gb+ram phones becoz for 2gb or 3gb there is a lot of lag and now there are glitches only glitches left in pubg mobile friends list glitch sound glitch mic glitch ........and everything costs uc everyone is not able to purchase uc but pubg gives everything to uc players...no gameplay matter only uc matters ....this is not good..,3
Facing to much lag in game . Im using samsung J6+ game is to choopy . Fix the lag issue and when ever i start tha game it restart my phone . Im facing this issue from 5 to 6 days . Fix this issue,3
Pubg mobile is a absolutely very good game but it lagging very much.😞😞 So I am giving 3 star . please improve it.,3
"Hey, Can u bring back infection mode and zombie mpde plzz it was too fun in infection in plzz bring it back in upcoming update plzzz #bringbackinfectionmode",3
I love this game But there are a lot of gamers and they use anti Ban and sometimes i am unable to use first aid kit with only 10% health.Please look in this at the earliest.,3
good addicted game,3
good updated 👍👌 Good game,3
This game is good but the glitches (ugghhh hectic),3
GIVE US HIGHER FPS AS I HAVE MI A1 WITH 4 gb RAM AND 64 GB ROM GAMES LAGS IN POCHINKI AND WHERE THERE ARE HIGH NUMBER OF ENEMIES I PLAY IT AT SMOOTH HIGH I NEED HIGH FPS PLZ GIVE ULTRA FPS FOR 4 GB RAM DEVICES MY PROCESSOR IS SNAPDRAGON 625 AND LAG IS A LITTLE BUT SOMETIME IT INCREASES PLEASE RAISE IT TO ULTRA SO WE CAN PLAY HAPPILY THANK YOU,3
I dont know why it shows below 18 and i am not able to change where as my login id itself is above 27,3
I love this game but i am giving it 3 stars because from the last update the game has lots of glitches especially microphone glitch due to which game has become quite choppy. Fix it as quick.,3
It's a good game but my mobile phone is switched of in during the game. 2 time i uninstall the game and again install but my mob problem not solved properly . Few days mob work properly but again restart mob. Why its happening with me,3
Low device can't handle this game...,3
Please fix recoil problem please,3
Every update consuming a lot of my memory space so I hope next update dont give a 2.GB ok? Cellphone are not PC computers so please,3
U baned my account,3
Sahi h,3
It could be 5 but that lag is litteraly the only problem i mean every 4 or 5 minutes i get that same hang even tho i have a very strong internet connection and a 2g ram to spare so please fix this issue,3
Gamers only ....at conqurer 15 matchs and conqurer k.d = 682.6what to do please tell me Tencent games please why don't you respond tell me,3
Ihk,3
Why don't you provide smooth+ extreme settings for realme x2 mobile? Very disappointed,3
I am facing the problem of enter the match agin when i click on match macking after compleation of time it shows loading screen of pubg after 2 or 3 mintes it show enter the match agin and after i click on ok i enter the match but too late at end of the map i land every time this happens i enter the match too late it take too much time in match macking and loading screen please solve this problem it is a very good game,3
"So Enemie lagging and automatic resources fill download off, please!",3
I had accidently kept my age below18 and am really above 19 years old so the problem is that I cannot play more than 3hrs,3
is this the original pubg mobile game? Why is hindi written on the icon ? it should be in english right? i am confused.,3
Please change title language hindi to english,3
The game is great but please fix the issue when you and your team mates are not automatically enter the match so you need to restart the game again please fix this,3
This game is good but Samsung Galaxy J2 won't support this to download please do solution for this reason and give it in 256mb rams for smaller mobile phones,3
We want UMP9 back,3
Hello PUBG CORPORATION! I love this game but there is a latest glitch which is really very irritative That is the MIC Glitch ! Whenever i start a game The mic get glitched and my freinds can't hear me and even i can't hear them ! Please Do The Needful ! Thank You !,3
I love this game but this time its lag and unable to play please solve it,3
It's pretty good,3
Bangladesh,3
It s not bad but it's says that server not responding what to do with that.i would give them five 🌟 but plz solve this,3
Many glitches and bugs and so many gamers pubg team u should fix it,3
I am playing pubg since season 2 and I am 25 years old but mistakenly 1 click at No button of 18 or under 18 feature please fix this problem .. Remove age limit restriction ...I spent lots of money on my acount but this feature totally flop Many user face this problem ...so kindly remove this restriction.,3
How to become pro help me plz☻,3
It is good but some weapons have high damage but they can not kill enemy at the moment and we are killed by them,3
Pllz improve graffics and Give more and best reward in paid royal pass,3
i need HDR PLS,3
"Dear pubgm, please fix rendering problem.",3
Everyone is a bot,3
Pubg is an international game... And how dare you put them in hindi which we dont understand.... Do you know what consequences you will face because of this?? No southern persons will play this game... And do you know one thing? if you dont change the language sure you will see lot of uninstalling of this game and we will diverted to Call of Duty..... Do you want that??,3
इस बार तीन स्टार देकर जा रहा हूं अगले अपडेट में गाड़ियों में सिद्धू और जस्सी गिल गाने चलने चाहिए नहीं तो टिकटोक वाले हालात कर दूंगा JMD ki🙏🏻🙏🏻😎,3
Tilak tayde,3
GGJR,3
why on my device not downloading this game?,3
Continuously experiencing mic glitch. Please help.,3
Try it its good,3
Used to be so good with the connection but due to new update it does not connect well,3
Iam giving this because it lags so much in 2gb ram every body wants to play so ur requirement should be 2gb ram and it lag so so so so so much that i cant tell pls take some action,3
I love this game but season 13 royal pass is trash can we hope for a good royal pass in season 14 pubg tell me,3
Is this pubg or bug ji ????????,3
"Good app but lags a lot. I would give 5 stars but sometimes it lags very much, even though I have a good internet connection. Mad Miramar is not as i thought. I think that some more improvement should be done.",3
Good game for relaxation,3
It was great game but i always get force close its so annoying,3
"Every thing great but some issue are there like bug,lag, Chesters,and some other thank you.",3
Please solve the ping problem...only because of that I quit this game..,3
Yes it was good but I have to say that that you can show me e the Chinese pubg also please that's why I give you three stars,3
U deleted my account after 9 months of not playing....,3
Soo amazing app,3
"I have no words about this game.This game is just amazing than any other online platform game. I am just playing this game from like more than a year and i just love how the graphics have changed and everything became more beautiful. But there are problems plz fix it: Like when we try to invite our friends we can't because sometimes they will be in matchmaking but we can see as if they are idle, also when we switch to another app and come back our mic will be glithed and we cant speak or hear.",3
Fix the high ping problem,3
"Game is full of gamers,bugs and glitches fix these performance",3
"for some reason I can't open the app, I've refreshed my tablet but then it still won't open I tried opening other apps and they worked normally not just that but it's also very lag but my ping was high so it was upsetting but I just got the hang of it",3
pubg. Sudeep,3
Please..ban this motocycle,3
"one of the my favorite game, but one thing which I don't like that are the gamer/cheaters are there. I played 10 games in classic mode (season 13) in every game I knock by gamer/cheater which is embarrassing me. Even i & most of people reported the gamer's id , but pubg team didn't take any action against gamer/ cheater. Most of the people are deleting pubg from their devices because of pubg team is didn't do any thing yet. Do we think pubg team helps to paid gamer bcoz they are paying ?",3
This is a good app.nice game..wow,3
The game was amazing but i found something none knows when you buy a crate you get the same things as players get,3
I give 3 stars its good,3
It is good but the game is full of gamers take some action on them immediately,3
Kozhppullaa,3
It is so big game,3
game is awesome but some got much lag and graphices are very down in my phone,3
"I think pubG is getting worse after each update,its become 3Gb from 1Gb and besides also have resources pack to download.",3
I would have given it 5 star but there are more number of gamers in this game The gamers like Mental dc God hitu Whole mental clan Matrix Hungry etc Pls do something or the game will come to an end,3
"I have been playing this game since June 2018. During the start the game was really good. But now whenever I play, gamers always kill me. And I always play with my friends, but during the game, I cannot hear their voice and they cannot hear my voice. Its happening since last 4 days. Please fix this. I love this game",3
Remove the freaking rp system tencent,3
Good game but sucks the battery offf,3
Tell what about gamers which are in pubgs official crew challenge every top 100 team has a gamer,3
I give it 3 stars coz my game audio is error always and i cant talk to my teamate it result to voice glitch and i have to restart the game,3
it is fun but when i start the game it automatically takes me back to my home screen and restart the game again pls fix this,3
Cool bbn paas an excellent,3
My pubg game is Lag Start pubg mobile on the spot mobile switch Of problems Please Check my Pubg Mobil problem I'd My pubg mobil Game check This Problem Thank You,3
This game is excellent but it is Chinese game so I had to delete,3
Firstly the game is suparb but the worst thing that irritate me is that after starting the game when I connect my bluetooth headset the game crashes please fix this Bugg or whatever it is,3
I would give a 5 star but there is alot of bots in the game which is so annoying,3
Hi Iam Adi patil .It is verry good game but i experience a lot of lag it would be good and better that tencent games also provide their own vpn conector it may solve the problem of lag,3
What the hell is this..... Gamers Gamers Gamers is every single game😠 Please do something thing...I do report in every Game but No response & Thats not fair,3
Nice,3
I play this game a lot but it is full of bugs and stops in between while playing and it disappoints me sometimes.,3
Very good,3
Ali for you 💯,3
"Got banned for no reason... I play using pheonix os emulator... I got moded version to enable my AMD graphics... But didn, t know this emulator got some sort of fake gpu implementation so i didnt cheat and i get 10y ban... Please help me restore it as none of my emails anyone respond to it",3
"Dear pubg mobile team please imbrove the lag performance , it is too good game no doubt but i am facing some lags like as mic problem and sometimes kill field lags so please improve these problems",3
Fix the servers. Lag spikes have been ridiculous.,3
I may give 4 if the lagging problem will solve,3
But u should give new version quick U should give new guns,3
I have good internet connection but still i encounter the ms problem,3
It is not interesting game,3
This game is very good,3
Best,3
Why premium supplies crate has been removed in the game I have lots of crates in my inventory and i can't use them 😕,3
It's not downloading it showing me waiting for download and I have the fastest internet,3
"Past few days game is not functioning properly, as soon as a enter into the game server error notice starts displaying on the screen",3
Too many bots.,3
After the season 13 this game lag in my device.Before it didn't had any problem.,3
I would give it a 3 star but the graphics aren't that good and you need to fix the lag problem,3
It will be 5 star but i having sirius problem. I cant connect to server it keep not responding but my connection is okay cuz Before season 11 i play well in the same place but now it become bery lagggggg,3
"When i havent open for like a week, and i reopen, it will download a resource and it will take like so many hours",3
